"sample_id","T cells","CD8 T cells","Cytotoxic lymphocytes","B lineage","NK cells","Monocytic lineage","Myeloid dendritic cells","Neutrophils","Endothelial cells","Fibroblasts","ssGSEA_ALLOGRAFT_REJECTION","ssGSEA_COMPLEMENT","ssGSEA_IL6_JAK_STAT3_SIGNALING","ssGSEA_IL2_STAT5_SIGNALING","ssGSEA_INFLAMMATORY_RESPONSE","ssGSEA_INTERFERON_ALPHA_RESPONSE","ssGSEA_INTERFERON_GAMMA_RESPONSE","ssGSEA_TNFA_SIGNALING_VIA_NFKB","ssGSEA_TGF_BETA_SIGNALING","risk_score","rewiring_magnitude","group"
"TCGA-05-4402",2.21033732881502,0.758814831602646,0.918200809193119,4.19820585816861,0.186864818332258,4.15520396633662,3.17759482510757,2.37419291403058,2.95786185036601,6.78341198287434,2.09338435318864,2.17217791253794,2.14979674612453,2.17654025129837,2.10201140460913,2.52689159618694,2.39410667877681,2.3313531582024,2.49232845675799,0.03894128,173.48012,"Low"
"TCGA-05-4403",1.94911233693668,0.801075859167457,1.16237298235369,3.26189068202396,0.389042754442262,4.14956494862171,2.68720647070738,2.54471441108344,3.09116031742055,6.19341868644968,2.15950177013991,2.25731220884057,2.23964780844282,2.23309278557212,2.15828785403581,2.50229456805984,2.37212776384766,2.40625561046173,2.49630687082242,0.06309606,249.3894,"High"
"TCGA-05-4405",1.87207406173715,1.2742914841021,1.46687289610817,4.26631845989347,0.344922353426475,4.38233745816473,2.7950583057245,2.5073131758199,3.59085909917136,7.76863974447443,2.0802223952506,2.12181396297109,2.13520236317102,2.1738062142476,2.07198020125729,2.42889426230398,2.32802445389716,2.35627251452475,2.50630540511294,0.04450807,175.38492,"Low"
"TCGA-05-4415",1.75019041339197,1.58168868022865,2.67896022408296,2.41810511323459,0.88494254655279,3.42485041530733,1.12865864814676,2.75249550893282,2.58802034775304,4.61311496304136,2.08763911774947,2.13626324505205,2.14854402132089,2.15858544596163,2.04173254180804,2.45164771077315,2.3508396922212,2.37361319098901,2.42355305317805,0.36705625,551.71704,"High"
"TCGA-05-4417",2.96132159538173,1.87982337249739,1.80219855167501,4.62081378746368,0.454383828511041,4.3564334952049,3.39624289963426,2.82467409432415,3.90408663046336,8.00605713362122,2.22631482678515,2.22623318319227,2.27393774881692,2.26910979157604,2.18544821002294,2.43932901723682,2.38570151518618,2.47998874511179,2.48423609898371,0.029166445,284.4684,"High"
"TCGA-05-4418",2.31341296866804,1.78140168222449,1.56285195257587,4.13563238009797,0.609198782924885,4.11515368428726,1.61527547498559,2.3894875132912,2.1268237956706,6.02737997673523,2.17851885440372,2.18092558873384,2.21021099325766,2.19586735523525,2.13000124329851,2.54788469676741,2.43307113314151,2.43589050551745,2.41344108881815,0.055850178,178.71658,"Low"
"TCGA-05-4420",1.29780282715563,1.32555911322641,0.850992660690955,3.15987269392906,0.220092843862828,2.99488661137345,1.7917581045034,3.25154718720335,2.95828861137171,6.38957558666897,1.9247680637476,2.05848615567123,2.05778176126414,2.10753350036721,1.97809261039813,2.23713492453966,2.14111731004008,2.25341724059735,2.36520633828982,0.03862226,393.52466,"High"
"TCGA-05-4422",2.73581067275232,2.81329892987876,2.15888579987407,4.47933833344467,0.710841450981889,4.20759137655545,3.25726191374869,2.31360028844858,2.55334397459313,4.13727638733514,2.10474368400406,2.1115342378877,2.13964699246395,2.15189784813302,1.98120959450068,2.4090047509769,2.33121288962319,2.28136734279702,2.32332593711074,0.06946172,192.789,"Low"
"TCGA-05-4424",2.68209323058537,1.99873708923515,1.44469336671011,3.21577595073948,0.302049996724304,4.67599856190123,2.38793893158517,2.72345514359179,4.1815813520705,6.79414892518229,2.11987261609137,2.18035470576344,2.17475990755644,2.20928252092854,2.14213967227707,2.46214631160937,2.34653016675126,2.38415383211278,2.50348943354699,0.38879246,229.85605,"Low"
"TCGA-05-4425",2.69451032795815,1.32094672855718,1.78420990606517,2.51096108023422,0.24190285327297,5.11678723159868,5.05535217004836,2.42137684270493,3.28424038956138,6.59935292581911,2.19589394222182,2.21471947263635,2.28519814687103,2.24683172473683,2.2071320042629,2.52593197032303,2.42031240044746,2.45253400972011,2.47750222301538,0.108620025,477.66446,"High"
"TCGA-05-4426",1.98097876871176,0.850799423125483,1.22628512230348,2.49847143064702,0.228791454293632,3.50392839489839,2.54724391584043,2.73745219908805,2.86576877568739,5.9611528023753,2.07893241393013,2.15547894847342,2.18619761916646,2.15394368298556,2.08489270426478,2.44209288175944,2.32178979590739,2.36624544951988,2.44398830779673,0.05233065,185.10873,"Low"
"TCGA-05-4427",2.29954227328308,1.63723926617351,1.85455366615782,3.06810667166396,0.52484230370398,4.38629873282937,2.72520157990798,2.43170504129343,3.03641423980811,6.52031386019498,2.12112301713629,2.13803136655607,2.16124609466321,2.1745807410821,2.09860671338487,2.45026067048913,2.35023434384119,2.40512445471742,2.47444100062738,0.09265957,196.86932,"Low"
"TCGA-05-4430",2.3992043213956,1.4564382019388,1.66802099221217,3.59354836695119,0.509865593383975,4.53360125589253,4.3526825128803,2.846833077899,4.12014846583538,8.08211442067768,2.15522008354881,2.1974493376963,2.24671392828366,2.22117335598372,2.16258396951739,2.46301646549317,2.37855459912927,2.40723431490006,2.49050116739154,0.039814353,287.1112,"High"
"TCGA-05-4432",2.42018700914697,1.99291341795973,1.6223419808817,4.51024574944798,0.49799128702912,3.86958474071111,2.11660253436936,2.89589799085064,3.21810781626599,6.56649323424413,2.10699721763911,2.15175518278941,2.16022246353734,2.18580949310905,2.08371559090425,2.36024908660305,2.29758746130684,2.36316940747591,2.46085089301597,0.052482113,234.93459,"High"
"TCGA-05-4433",2.68903996019961,1.74377345378432,1.8033586237349,3.35583817399178,0.514992534349166,4.48255389607949,2.87818686932894,3.01433347591984,3.42645040698808,4.88411475299356,2.17666746472164,2.24985816737992,2.26088195065681,2.24134463808987,2.14889194005939,2.54457363506284,2.42132247318735,2.42594470805799,2.47656418364856,0.0803977,184.91959,"Low"
"TCGA-05-4434",3.04702915609857,1.89565161824044,1.74163165527882,4.64087389035992,0.559131423767695,5.27704769212432,3.74385472856727,2.94614976418899,3.29101655310321,7.02391035958887,2.22266149478652,2.23497610017467,2.29088466379332,2.25440548236647,2.17328625092615,2.5615985295437,2.47075664459679,2.44747760788753,2.47601988740059,0.0633232,173.64581,"Low"
"TCGA-05-5420",2.8602294966754,2.18377232556034,1.95494315218177,4.44362089090705,0.58572866507114,4.78063733811292,3.47839493405864,2.30543514262169,1.90645243279543,5.52163201434176,2.31977813131348,2.25472832816281,2.32635724316529,2.22809890830266,2.21401860966209,2.53769465678188,2.48205888317954,2.40650186128651,2.32019309929762,0.0011749715,203.73782,"Low"
"TCGA-05-5423",2.59550266358894,1.78642908320306,1.53044501133739,3.71389279824769,0.377671286419387,4.47930946438645,5.20552881471168,2.70942880177011,2.72492543073601,5.53588070625517,2.19532144493537,2.178847866819,2.23268242937473,2.2046721323689,2.16104613840134,2.49337725216501,2.4033733185461,2.39083106512062,2.3785878125954,0.054090314,230.72792,"Low"
"TCGA-05-5425",2.87087578981165,3.51126561258255,2.23546040746424,3.84580519527826,0.809835445617106,5.13993572883161,3.38300870229256,2.92732303071421,3.11027329533584,6.40789620435488,2.2404788268952,2.25330092621682,2.2793014606808,2.24032957189005,2.21117648536526,2.50470742508882,2.43712287445091,2.46590570364652,2.44187282805038,0.05098491,1038.2405,"High"
"TCGA-05-5428",1.50898432411697,1.33685463912547,1.01633946087195,1.99894970776066,0.132900774040069,3.65266943374706,2.80058086365957,2.17959955279657,2.38156585651305,5.73793886765869,2.0692033769653,2.11697410005185,2.17214700867034,2.11910378429149,2.04422026476375,2.36103381514547,2.28899881421312,2.31607093827625,2.35635826352555,0.09030338,964.1826,"High"
"TCGA-05-5429",1.34084241268005,0.953004431315924,0.6410211589507,2.94049713543467,0.0838431543667674,2.51252480837834,1.90949614554724,2.12346002269133,2.55647618582577,6.91010735065804,2.0084953375316,2.1462453183856,2.1006446244817,2.13102392967041,2.03149369344837,2.42220500052093,2.25926281832186,2.42524955789014,2.46228057468763,0.10926566,185.69823,"Low"
"TCGA-05-5715",1.4684783700925,0.902112179330568,0.833886212135906,3.48608358544154,0.426928993475074,4.08358569997026,2.63740762288749,2.23050255760071,3.46436119337859,6.75783654971344,2.06651028794952,2.21224590884798,2.15078155993699,2.1726211210078,2.07438471945954,2.40228302834481,2.29478530238647,2.29430332422169,2.43166641076126,0.06413245,192.82022,"Low"
"TCGA-35-3615",1.53048610792456,1.19622932579422,1.11531354789445,3.3934167322889,0.284345676060515,3.66926293787503,2.98248521232048,2.67505033077827,2.97488244844927,5.00258750612377,2.0158815164408,2.05323619112538,2.11152046928489,2.11313814021127,1.95848684878529,2.36032980417701,2.26878057329594,2.29136024050238,2.38698353889021,0.025775477,213.24535,"Low"
"TCGA-35-4122",2.42449168415468,2.4736310765512,1.80192553789912,3.74498557368532,0.706141654884487,4.70802850211752,3.20828102253954,1.7991992572515,2.3950208212813,6.62166506722804,2.27818035654514,2.2275671119673,2.30966248261486,2.24979736121944,2.23805139834166,2.52122022777764,2.45552900704937,2.48012656104654,2.40830195260067,0.06292582,1485.4336,"High"
"TCGA-35-4123",3.30337434023675,4.5430689508026,2.84638967450833,3.59700961932687,0.694252699409248,4.36426220889409,3.53245200588922,1.77174055850898,2.26202509692274,7.40366493624057,2.31356228622505,2.19944466021257,2.29654867293561,2.25786951940111,2.20502921800342,2.55398949378381,2.47373306731654,2.49486273691827,2.46640829495807,0.15174182,180.22696,"Low"
"TCGA-35-5375",2.0164240802252,1.98480806202707,1.68307663344139,3.44486387536873,0.300785249358075,3.53264791494728,2.79773047093812,2.15012880997361,2.06380343295533,5.99979056497917,2.15368032556137,2.12506303539686,2.13753586106797,2.12941093974888,2.05196550228418,2.38170155248461,2.30666030573252,2.29676892263399,2.31887910803107,0.24966744,1898.9045,"High"
"TCGA-38-4625",2.11846020562689,1.31202615744334,1.6397182326425,3.93428538946393,0.831437836787773,4.42429589386826,3.01029492410433,2.1736197747308,2.73307061145583,6.47572871364938,2.14052685911332,2.1077321481027,2.20723601762788,2.16228662966722,2.11746625421557,2.56112944746942,2.43226152850667,2.39623717392116,2.34634483379815,0.25338507,693.869,"High"
"TCGA-38-4626",1.92545624739323,1.15399984364613,1.47283643416179,2.56546796826393,0.761704937647077,5.38655255803806,2.67785668126886,3.59791870600274,4.89673526202189,7.23677269253882,2.18415539669631,2.24335060733208,2.32411667449543,2.27076798392884,2.25877928927834,2.50158587909533,2.43271981355309,2.52096336178753,2.51221191959931,0.052996226,172.21497,"Low"
"TCGA-38-4627",1.96392388149949,1.18554943462957,1.10058050448215,3.21981244643239,0.254663797768845,4.48317278729669,3.39353200154757,2.46132915166163,4.21785291442671,9.29447356939129,2.16623651037585,2.228915515029,2.22191627711548,2.25050721064308,2.20090853603748,2.43582019029498,2.36724817360364,2.42369133010494,2.51945754457334,0.056422263,170.02104,"Low"
"TCGA-38-4628",1.17771899963975,3.44235966663578,0.490533994059491,2.14834099894121,0.0511292555198576,3.43513581670546,3.11849835530273,2.05663836868458,2.63325471105475,6.95903869950347,2.02909719241092,2.14908125947074,2.08902386414467,2.14492450572061,2.05427004622734,2.33286651912881,2.22772198187317,2.28238344633357,2.42881661465628,0.05544316,507.4354,"High"
"TCGA-38-4629",2.20343933184825,2.12987646083313,1.90012565263861,3.36155488697835,0.916646651946669,4.60014265600974,2.20301093335735,1.83270181159271,2.72051478240551,7.8268896218347,2.2516619382682,2.22655207845848,2.30309029029778,2.23584272644713,2.24491568861408,2.50889913035754,2.44462946762781,2.47785415525452,2.48066220882003,0.047882184,1237.9858,"High"
"TCGA-38-4630",2.21843536198115,1.47025051019039,1.28531236111102,3.33985750063042,0.348458518193234,3.47337219095411,2.63011309033189,1.4656081321982,2.57454517122323,7.38102806344602,1.91280522988065,1.9668258539136,2.01584843996608,2.04290541354775,1.89880340604737,2.40107024179131,2.23351397643041,2.20328932437028,2.38334649763503,0.7184714,1589.7219,"High"
"TCGA-38-4631",1.45868515693799,1.5061449029796,1.18091659619117,3.20646611376347,0.242022936295967,2.94536611518155,1.1345767339311,2.60222401179005,1.62201440049972,5.35071874651559,2.05350940538284,2.15289850156313,2.13950859947473,2.1304124328105,2.060670488547,2.46495680760035,2.31630703165714,2.38794839839634,2.38780254040874,0.122511074,290.37537,"High"
"TCGA-38-4632",2.58591780564235,1.85977081620874,1.52498981801022,3.28199855208503,0.280515996922725,4.37326237928364,4.67378514681333,2.36838604746009,2.50276135655763,6.57019657447344,2.20032385253016,2.1821663643934,2.27135999036085,2.24588711653309,2.19691177458454,2.42330841692071,2.35504724233483,2.45171164790645,2.41383932639913,0.0579082,222.37149,"Low"
"TCGA-38-6178",2.25525501535289,0.637842060324105,1.23465054215581,4.2890683329089,0.383532691626234,3.66465095332177,2.38642114211039,2.70193701327579,3.72963506305516,7.82797310874378,2.04447846377035,2.13563375916754,2.13508326377608,2.16971438958633,2.06030241654801,2.48971717730116,2.36677331232893,2.34382316168321,2.49335411310246,0.085909285,718.5887,"High"
"TCGA-38-7271",3.54080006450248,2.89196349737541,2.15090195965563,7.25012060416804,0.632402418958078,4.18539428597163,3.91124458437821,2.32870311453943,3.73758131869331,6.81255649657928,2.318467535161,2.27284525811949,2.30310593935936,2.31220350238119,2.24380572059539,2.43433531352322,2.42256468631997,2.51000396309604,2.511079055322,0.0611915,192.45041,"Low"
"TCGA-38-A44F",3.02146347067959,1.54996482515219,1.94571457448357,5.55993913583993,0.558636186446615,4.23074682465345,3.94875554347662,2.84789489038005,3.47121060323558,6.19422457523824,2.20310761329345,2.22626841449776,2.31815428313622,2.26457049210792,2.17404495775444,2.54659795776964,2.43110087218739,2.48123225611121,2.49665258896514,0.04072629,185.20724,"Low"
"TCGA-44-2655",2.28133476031763,0.747000623898834,1.17844460248386,4.59665248565258,0.261865263306444,3.69458780936394,4.84757441696187,3.04404430442153,3.68486196924282,5.31862206783967,2.07820845411569,2.13949765404189,2.14397953211294,2.17883504107671,2.05289346144881,2.41095562426194,2.31194854568836,2.38277312253979,2.48283166805762,0.03575325,178.30734,"Low"
"TCGA-44-2656",2.93435445680639,3.17780619820833,2.65746754585844,4.15873992348836,0.909651243551642,5.0802456943614,3.41957314174434,2.40919256576469,3.16995559913135,5.70003698648258,2.14269067395216,2.10920977618464,2.11169679243333,2.1525117706695,2.06830757870196,2.51276676424396,2.43524758092773,2.34530390433251,2.39107647291899,0.11332082,188.43263,"Low"
